VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee,pickup_hour,pickup_dayofweek,tip_rate,high_tip
2,2023-01-01 00:12:31,2023-01-01 00:23:58,1.0,1.63,1.0,N,164,233,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,0,6,0.1652892561983471,0
2,2023-01-01 00:31:54,2023-01-01 00:35:21,1.0,0.84,1.0,N,233,137,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,0,6,0.3538461538461538,1
2,2023-01-01 00:36:56,2023-01-01 00:44:01,2.0,1.41,1.0,N,107,148,1,9.3,1.0,0.5,3.0,0.0,1.0,17.3,2.5,0.0,0,6,0.3225806451612903,1
2,2023-01-01 00:46:24,2023-01-01 01:18:52,2.0,6.12,1.0,N,148,239,1,33.1,1.0,0.5,4.0,0.0,1.0,42.1,2.5,0.0,0,6,0.12084592145015105,0
2,2023-01-01 00:04:43,2023-01-01 00:29:21,1.0,11.71,1.0,N,88,196,2,47.1,1.0,0.5,0.0,0.0,1.0,52.1,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:23:16,2023-01-01 00:28:07,1.0,0.81,1.0,N,90,249,1,6.5,1.0,0.5,1.5,0.0,1.0,13.0,2.5,0.0,0,6,0.23076923076923078,0
2,2023-01-01 00:32:23,2023-01-01 01:13:03,1.0,4.61,1.0,N,125,239,1,36.6,1.0,0.5,12.48,0.0,1.0,54.08,2.5,0.0,0,6,0.34098360655737703,1
2,2023-01-01 00:20:32,2023-01-01 00:25:59,1.0,1.96,1.0,N,264,264,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0,6,0.3,1
2,2023-01-01 00:32:07,2023-01-01 00:46:40,1.0,4.55,1.0,N,264,264,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,0,6,0.24878048780487802,0
2,2023-01-01 00:49:27,2023-01-01 00:50:32,1.0,0.34,1.0,N,264,264,1,3.7,1.0,0.5,1.86,0.0,1.0,8.06,0.0,0.0,0,6,0.5027027027027027,1
2,2023-01-01 00:55:17,2023-01-01 01:03:27,1.0,2.14,1.0,N,264,264,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:09:21,2023-01-01 00:45:14,1.0,2.6,1.0,N,161,113,1,28.2,3.5,0.5,6.65,0.0,1.0,39.85,2.5,0.0,0,6,0.23581560283687944,0
1,2023-01-01 00:52:07,2023-01-01 01:23:48,1.0,2.9,1.0,N,79,50,1,25.4,3.5,0.5,7.6,0.0,1.0,38.0,2.5,0.0,0,6,0.2992125984251969,1
2,2023-01-01 00:09:28,2023-01-01 00:15:53,1.0,2.06,1.0,N,263,74,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0,6,0.3,1
2,2023-01-01 00:21:05,2023-01-01 00:36:31,1.0,7.43,1.0,N,263,209,1,30.3,1.0,0.5,3.0,0.0,1.0,38.3,2.5,0.0,0,6,0.099009900990099,0
1,2023-01-01 00:23:11,2023-01-01 00:39:57,4.0,1.1,1.0,N,246,48,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0,0,6,0.2809917355371901,1
1,2023-01-01 00:44:13,2023-01-01 01:12:31,2.0,3.6,1.0,N,48,113,3,22.6,3.5,0.5,0.0,0.0,1.0,27.6,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:02:19,2023-01-01 00:44:02,1.0,7.49,1.0,N,162,37,2,41.5,1.0,0.5,0.0,0.0,1.0,46.5,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:10:28,2023-01-01 00:23:56,1.0,3.21,1.0,N,141,24,1,17.0,1.0,0.5,1.5,0.0,1.0,23.5,2.5,0.0,0,6,0.08823529411764706,0
2,2023-01-01 00:26:07,2023-01-01 00:31:12,1.0,0.82,1.0,N,151,238,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:33:30,2023-01-01 00:41:39,1.0,1.37,1.0,N,238,236,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0,0,6,0.1869158878504673,0
2,2023-01-01 00:46:39,2023-01-01 01:06:46,1.0,7.19,1.0,N,43,87,2,31.7,1.0,0.5,0.0,0.0,1.0,36.7,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:12:27,2023-01-01 00:35:02,1.0,3.69,1.0,N,238,246,2,23.3,1.0,0.5,0.0,0.0,1.0,28.3,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:46:36,2023-01-01 01:00:44,1.0,1.8,1.0,N,249,137,1,14.2,1.0,0.5,1.0,0.0,1.0,20.2,2.5,0.0,0,6,0.07042253521126761,0
2,2023-01-01 00:01:07,2023-01-01 00:22:01,1.0,3.87,1.0,N,141,68,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,0,6,0.245662100456621,0
2,2023-01-01 00:23:34,2023-01-01 00:41:38,2.0,3.29,1.0,N,68,13,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:51:58,2023-01-01 01:03:55,3.0,1.45,1.0,N,231,148,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0,0,6,0.35371900826446284,1
2,2023-01-01 00:11:03,2023-01-01 00:11:52,1.0,0.08,1.0,N,41,41,2,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0,0,6,0.0,0
2,2023-01-01 00:09:52,2023-01-01 00:16:20,6.0,1.1,1.0,N,249,113,1,8.6,1.0,0.5,1.0,0.0,1.0,14.6,2.5,0.0,0,6,0.11627906976744186,0
2,2023-01-01 00:20:20,2023-01-01 00:26:06,6.0,1.43,1.0,N,144,249,1,8.6,1.0,0.5,4.08,0.0,1.0,17.68,2.5,0.0,0,6,0.4744186046511628,1
2,2023-01-01 00:27:00,2023-01-01 00:37:43,4.0,1.89,1.0,N,249,170,1,12.1,1.0,0.5,2.08,0.0,1.0,19.18,2.5,0.0,0,6,0.171900826446281,0
2,2023-01-01 00:42:20,2023-01-01 00:45:15,5.0,0.58,1.0,N,137,107,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,0,6,0.39607843137254906,1
2,2023-01-01 00:14:37,2023-01-01 00:31:51,1.0,0.83,1.0,N,43,161,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:36:25,2023-01-01 00:50:02,1.0,3.34,1.0,N,161,146,1,17.7,1.0,0.5,5.68,0.0,1.0,28.38,2.5,0.0,0,6,0.32090395480225986,1
2,2022-12-31 23:44:31,2022-12-31 23:48:47,1.0,0.52,1.0,N,233,162,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,23,5,0.3724137931034483,1
2,2023-01-01 00:09:56,2023-01-01 00:26:13,1.0,5.08,1.0,N,79,262,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0,0,6,0.24166666666666667,0
2,2023-01-01 00:28:16,2023-01-01 00:33:30,1.0,1.18,1.0,N,262,141,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,0,6,0.3265822784810127,1
2,2023-01-01 00:48:12,2023-01-01 00:57:17,1.0,1.77,1.0,N,164,211,1,10.7,1.0,0.5,2.0,0.0,1.0,17.7,2.5,0.0,0,6,0.1869158878504673,0
1,2023-01-01 00:29:45,2023-01-01 00:37:08,2.0,1.2,1.0,N,107,79,2,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:39:33,2023-01-01 00:45:14,2.0,0.8,1.0,N,79,224,1,7.2,3.5,0.5,2.0,0.0,1.0,14.2,2.5,0.0,0,6,0.2777777777777778,1
1,2023-01-01 00:49:42,2023-01-01 01:07:43,1.0,3.8,1.0,N,107,142,1,19.8,3.5,0.5,3.72,0.0,1.0,28.52,2.5,0.0,0,6,0.1878787878787879,0
1,2023-01-01 00:23:12,2023-01-01 00:33:33,1.0,0.7,1.0,N,170,170,2,8.6,3.5,0.5,0.0,0.0,1.0,13.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:46:49,2023-01-01 00:53:11,1.0,0.7,1.0,N,237,237,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,0,6,0.3538461538461538,1
1,2023-01-01 00:14:46,2023-01-01 00:36:50,2.0,3.5,1.0,N,249,229,2,19.8,3.5,0.5,0.0,0.0,1.0,24.8,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:40:03,2023-01-01 01:00:36,3.0,5.4,1.0,N,229,87,1,24.7,3.5,0.5,5.9,0.0,1.0,35.6,2.5,0.0,0,6,0.23886639676113364,0
2,2023-01-01 00:06:32,2023-01-01 00:19:28,1.0,1.39,1.0,N,186,170,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0,6,0.28264462809917357,1
2,2023-01-01 00:23:04,2023-01-01 00:38:53,1.0,3.48,1.0,N,229,238,1,17.7,1.0,0.5,5.68,0.0,1.0,28.38,2.5,0.0,0,6,0.32090395480225986,1
2,2023-01-01 00:43:18,2023-01-01 00:58:46,1.0,3.07,1.0,N,239,170,2,17.7,1.0,0.5,0.0,0.0,1.0,22.7,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:03:58,2023-01-01 00:15:33,1.0,6.52,1.0,N,88,140,1,26.1,1.0,0.5,7.78,0.0,1.0,38.88,2.5,0.0,0,6,0.29808429118773944,1
2,2023-01-01 00:17:40,2023-01-01 00:35:38,1.0,5.55,1.0,N,140,116,1,25.4,1.0,0.5,0.0,0.0,1.0,30.4,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:46:07,2023-01-01 00:58:32,1.0,2.64,1.0,N,166,236,1,15.6,1.0,0.5,5.15,0.0,1.0,25.75,2.5,0.0,0,6,0.3301282051282052,1
1,2023-01-01 00:05:27,2023-01-01 00:09:40,2.0,1.2,1.0,N,162,141,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0,0,6,0.3227848101265822,1
1,2023-01-01 00:12:56,2023-01-01 00:30:53,1.0,2.8,1.0,N,236,48,1,18.4,3.5,0.5,7.0,0.0,1.0,30.4,2.5,0.0,0,6,0.3804347826086957,1
1,2023-01-01 00:52:13,2023-01-01 01:12:53,3.0,6.3,1.0,N,132,191,1,26.1,2.25,0.5,7.45,0.0,1.0,37.3,0.0,1.25,0,6,0.2854406130268199,1
2,2023-01-01 00:05:46,2023-01-01 00:11:13,2.0,0.82,1.0,N,164,162,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:12:27,2023-01-01 00:27:34,2.0,2.58,1.0,N,162,114,1,15.6,1.0,0.5,0.0,0.0,1.0,20.6,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:52:42,2023-01-01 00:59:15,1.0,0.72,1.0,N,68,68,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:34:39,2023-01-01 00:40:25,2.0,0.85,1.0,N,79,113,4,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:49:15,2023-01-01 01:25:21,2.0,4.24,1.0,N,113,143,1,32.4,1.0,0.5,2.0,0.0,1.0,39.4,2.5,0.0,0,6,0.0617283950617284,0
2,2023-01-01 00:20:45,2023-01-01 00:36:53,1.0,4.25,1.0,N,79,263,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,0,6,0.24878048780487802,0
2,2023-01-01 00:25:17,2023-01-01 00:43:29,1.0,7.21,1.0,N,229,25,1,31.0,1.0,0.5,9.0,0.0,1.0,45.0,2.5,0.0,0,6,0.2903225806451613,1
1,2023-01-01 00:23:13,2023-01-01 00:27:40,1.0,0.7,1.0,N,90,234,1,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:30:25,2023-01-01 00:53:32,2.0,3.4,1.0,N,234,231,2,22.6,3.5,0.5,0.0,0.0,1.0,27.6,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:59:03,2023-01-01 01:25:32,4.0,5.3,1.0,N,125,141,1,28.9,3.5,0.5,8.45,0.0,1.0,42.35,2.5,0.0,0,6,0.29238754325259514,1
1,2023-01-01 00:39:33,2023-01-01 00:46:19,3.0,1.3,1.0,N,193,145,2,8.6,1.0,0.5,0.0,0.0,1.0,11.1,0.0,0.0,0,6,0.0,0
1,2023-01-01 00:58:40,2023-01-01 01:08:59,2.0,1.9,1.0,N,141,239,1,11.4,3.5,0.5,3.0,0.0,1.0,19.4,2.5,0.0,0,6,0.2631578947368421,1
2,2023-01-01 00:47:56,2023-01-01 01:15:51,1.0,4.6,1.0,N,226,48,1,27.5,1.0,0.5,8.12,0.0,1.0,40.62,2.5,0.0,0,6,0.29527272727272724,1
1,2023-01-01 00:24:03,2023-01-01 00:39:30,2.0,1.8,1.0,N,68,79,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,0,6,0.2676056338028169,1
1,2023-01-01 00:45:03,2023-01-01 01:52:54,2.0,8.5,1.0,N,79,257,1,60.4,3.5,0.5,16.35,0.0,1.0,81.75,2.5,0.0,0,6,0.2706953642384106,1
2,2023-01-01 00:51:28,2023-01-01 01:09:54,4.0,9.18,1.0,N,132,191,2,36.6,1.0,0.5,0.0,0.0,1.0,40.35,0.0,1.25,0,6,0.0,0
2,2023-01-01 00:33:55,2023-01-01 00:43:44,1.0,1.74,1.0,N,79,90,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0,0,6,0.35371900826446284,1
2,2023-01-01 00:47:17,2023-01-01 00:55:30,1.0,1.24,1.0,N,90,158,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:56:55,2023-01-01 01:31:25,1.0,3.82,1.0,N,158,142,1,31.0,1.0,0.5,7.2,0.0,1.0,43.2,2.5,0.0,0,6,0.23225806451612904,0
2,2023-01-01 00:22:27,2023-01-01 00:42:47,1.0,3.08,1.0,N,246,148,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,0,6,0.2505050505050505,1
1,2023-01-01 00:14:56,2023-01-01 00:26:41,1.0,2.4,1.0,N,170,148,1,12.8,3.5,0.5,4.45,0.0,1.0,22.25,2.5,0.0,0,6,0.34765625,1
1,2023-01-01 00:32:59,2023-01-01 00:43:30,2.0,2.7,1.0,N,79,229,1,13.5,3.5,0.5,1.85,0.0,1.0,20.35,2.5,0.0,0,6,0.13703703703703704,0
1,2023-01-01 00:54:49,2023-01-01 01:07:35,2.0,2.1,1.0,N,137,163,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:11:46,2023-01-01 00:15:20,1.0,0.62,1.0,N,264,264,1,5.8,1.0,0.5,3.0,0.0,1.0,11.3,0.0,0.0,0,6,0.5172413793103449,1
2,2023-01-01 00:18:46,2023-01-01 00:22:48,2.0,0.94,1.0,N,264,264,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0,6,0.33888888888888885,1
2,2023-01-01 00:29:24,2023-01-01 00:34:50,2.0,0.85,1.0,N,264,264,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0,0,6,0.40886075949367084,1
2,2023-01-01 00:36:02,2023-01-01 00:45:10,1.0,2.83,1.0,N,166,152,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,0,6,0.27042253521126763,1
2,2023-01-01 00:30:24,2023-01-01 00:57:52,2.0,5.24,1.0,N,114,43,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0,0,6,0.2346020761245675,0
2,2023-01-01 00:18:00,2023-01-01 00:23:35,1.0,1.04,1.0,N,249,79,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0,6,0.33888888888888885,1
2,2023-01-01 00:26:51,2023-01-01 00:26:56,1.0,0.04,1.0,N,114,114,3,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0,0,6,0.0,0
2,2023-01-01 00:32:24,2023-01-01 00:46:20,1.0,3.15,1.0,N,249,237,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,0,6,0.26134969325153373,1
2,2023-01-01 00:29:55,2023-01-01 00:29:57,3.0,0.0,5.0,N,41,264,1,10.0,0.0,0.5,3.45,0.0,1.0,14.95,0.0,0.0,0,6,0.34500000000000003,1
1,2023-01-01 00:02:42,2023-01-01 00:09:32,1.0,1.3,1.0,N,79,137,1,8.6,3.5,0.5,3.4,0.0,1.0,17.0,2.5,0.0,0,6,0.3953488372093023,1
1,2023-01-01 00:27:21,2023-01-01 00:42:59,1.0,1.9,1.0,N,186,107,1,15.6,3.5,0.5,4.12,0.0,1.0,24.72,2.5,0.0,0,6,0.2641025641025641,1
1,2023-01-01 00:44:35,2023-01-01 00:47:10,1.0,0.5,1.0,N,224,137,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0,0,6,0.3921568627450981,1
1,2023-01-01 00:48:11,2023-01-01 00:57:20,1.0,1.6,1.0,Y,137,79,2,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:49:41,2023-01-01 01:04:10,1.0,2.84,1.0,N,232,255,1,17.7,1.0,0.5,2.0,0.0,1.0,24.7,2.5,0.0,0,6,0.11299435028248588,0
2,2023-01-01 00:08:20,2023-01-01 00:26:44,5.0,5.43,1.0,N,239,226,1,24.7,1.0,0.5,7.42,0.0,1.0,37.12,2.5,0.0,0,6,0.3004048582995951,1
2,2023-01-01 00:16:02,2023-01-01 00:25:53,3.0,1.5,1.0,N,229,170,1,11.4,1.0,0.5,4.1,0.0,1.0,20.5,2.5,0.0,0,6,0.3596491228070175,1
2,2023-01-01 00:31:50,2023-01-01 00:38:15,3.0,1.12,1.0,N,234,114,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0,6,0.3162790697674419,1
2,2023-01-01 00:39:54,2023-01-01 01:17:49,2.0,5.94,1.0,N,114,37,1,37.3,1.0,0.5,8.46,0.0,1.0,50.76,2.5,0.0,0,6,0.22680965147453086,0
2,2023-01-01 00:13:25,2023-01-01 00:23:52,1.0,1.64,1.0,N,107,114,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:28:59,2023-01-01 01:09:07,1.0,3.9,1.0,N,249,142,1,33.1,1.0,0.5,7.62,0.0,1.0,45.72,2.5,0.0,0,6,0.23021148036253775,0
2,2023-01-01 00:30:15,2023-01-01 00:35:50,1.0,0.97,1.0,N,262,237,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,0,6,0.3265822784810127,1
2,2023-01-01 00:39:12,2023-01-01 00:44:44,1.0,1.48,1.0,N,237,262,1,8.6,1.0,0.5,1.4,0.0,1.0,15.0,2.5,0.0,0,6,0.1627906976744186,0
2,2023-01-01 00:51:01,2023-01-01 00:55:41,1.0,1.35,1.0,N,140,236,1,7.9,1.0,0.5,1.94,0.0,1.0,14.84,2.5,0.0,0,6,0.24556962025316453,0
2,2023-01-01 00:31:05,2023-01-01 01:11:40,1.0,19.52,2.0,N,132,158,1,70.0,0.0,0.5,16.72,8.36,1.0,100.33,2.5,1.25,0,6,0.23885714285714285,0
1,2023-01-01 00:34:08,2023-01-01 00:45:12,1.0,0.4,1.0,N,90,100,3,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:46:41,2023-01-01 01:02:52,1.0,1.5,1.0,N,164,68,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0,6,0.2740740740740741,1
2,2023-01-01 00:12:02,2023-01-01 00:48:41,1.0,6.23,1.0,N,4,239,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0,0,6,0.22583979328165374,0
2,2023-01-01 00:09:32,2023-01-01 00:19:43,1.0,1.9,1.0,N,148,158,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0,6,0.28264462809917357,1
1,2023-01-01 00:09:46,2023-01-01 00:37:12,1.0,6.3,1.0,N,158,24,1,30.3,3.5,0.5,5.29,0.0,1.0,40.59,2.5,0.0,0,6,0.17458745874587459,0
1,2023-01-01 00:38:54,2023-01-01 00:51:07,2.0,2.7,1.0,N,24,141,2,14.2,3.5,0.5,0.0,0.0,1.0,19.2,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:53:38,2023-01-01 00:58:10,1.0,0.8,1.0,N,263,237,1,6.5,3.5,0.5,3.4,0.0,1.0,14.9,2.5,0.0,0,6,0.5230769230769231,1
1,2023-01-01 00:02:43,2023-01-01 00:08:33,1.0,0.9,1.0,N,238,24,1,6.5,3.5,0.5,5.0,0.0,1.0,16.5,2.5,0.0,0,6,0.7692307692307693,1
1,2023-01-01 00:15:37,2023-01-01 00:24:43,1.0,1.5,1.0,N,239,237,1,9.3,3.5,0.5,1.0,0.0,1.0,15.3,2.5,0.0,0,6,0.1075268817204301,0
1,2023-01-01 00:27:17,2023-01-01 00:42:43,1.0,2.0,1.0,N,237,164,1,13.5,3.5,0.5,4.5,0.0,1.0,23.0,2.5,0.0,0,6,0.3333333333333333,1
1,2023-01-01 00:45:14,2023-01-01 00:51:43,1.0,0.5,1.0,N,164,186,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:59:34,2023-01-01 01:09:42,1.0,1.2,1.0,N,68,158,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:40:27,2023-01-01 00:51:34,2.0,2.21,1.0,N,236,229,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,0,6,0.2740740740740741,1
1,2023-01-01 00:10:08,2023-01-01 00:53:10,1.0,2.8,1.0,N,68,237,2,33.8,3.5,0.5,0.0,0.0,1.0,38.8,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:55:43,2023-01-01 00:59:28,2.0,1.0,1.0,N,237,236,1,6.5,3.5,0.5,2.85,0.0,1.0,14.35,2.5,0.0,0,6,0.43846153846153846,1
2,2023-01-01 00:37:19,2023-01-01 00:42:38,3.0,0.87,1.0,N,97,65,1,7.2,1.0,0.5,1.94,0.0,1.0,11.64,0.0,0.0,0,6,0.26944444444444443,1
2,2023-01-01 00:52:40,2023-01-01 01:04:40,3.0,2.13,1.0,N,148,170,1,13.5,1.0,0.5,1.0,0.0,1.0,19.5,2.5,0.0,0,6,0.07407407407407407,0
2,2023-01-01 00:09:08,2023-01-01 00:14:48,1.0,1.39,1.0,N,79,170,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0,6,0.3162790697674419,1
2,2023-01-01 00:25:21,2023-01-01 00:41:36,1.0,4.51,1.0,N,113,140,1,21.2,1.0,0.5,7.86,0.0,1.0,34.06,2.5,0.0,0,6,0.3707547169811321,1
2,2023-01-01 00:47:09,2023-01-01 01:00:08,1.0,1.42,1.0,N,140,140,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,0,6,0.0,0
1,2023-01-01 00:24:51,2023-01-01 00:45:07,1.0,1.4,1.0,N,142,48,2,15.6,3.5,0.5,0.0,0.0,1.0,20.6,2.5,0.0,0,6,0.0,0
2,2023-01-01 00:13:32,2023-01-01 00:36:20,1.0,5.17,1.0,N,68,33,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,0,6,0.2383141762452107,0
2,2023-01-01 00:10:17,2023-01-01 00:16:18,1.0,1.94,1.0,N,141,233,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0,6,0.3,1
2,2023-01-01 00:41:20,2023-01-01 00:49:58,1.0,1.23,1.0,N,164,79,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,0,6,0.3,1
2,2023-01-01 00:53:54,2023-01-01 01:03:23,1.0,2.12,1.0,N,79,229,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0,6,0.28264462809917357,1
2,2023-01-01 00:16:54,2023-01-01 00:17:00,1.0,0.0,1.0,N,197,197,2,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0,0,6,0.0,0
1,2023-01-01 00:43:15,2023-01-01 01:13:59,1.0,17.8,2.0,N,132,79,1,70.0,3.75,0.5,15.05,0.0,1.0,90.3,2.5,1.25,0,6,0.215,0
1,2023-01-01 00:40:00,2023-01-01 00:45:00,3.0,1.2,1.0,N,239,238,1,7.2,3.5,0.5,3.0,0.0,1.0,15.2,2.5,0.0,0,6,0.41666666666666663,1
1,2023-01-01 00:47:11,2023-01-01 00:51:36,2.0,0.9,1.0,N,238,151,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0,0,6,0.3538461538461538,1
